	index	i	id	isParent	name	level	pid	pname
1053	710	16	A09030H	True	糖类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1054	711	17	A09030I	True	茶及饮料类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1055	712	18	A09030J	True	茶叶类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1056	713	19	A09030K	True	饮料类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1057	714	20	A09030L	True	干鲜瓜果类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1058	715	21	A09030M	True	糕点饼干类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1059	716	22	A09030N	True	液体乳及乳制品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1060	717	23	A09030O	True	在外用膳食品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1061	718	24	A09030P	True	其他食品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1062	719	25	A09030Q	True	烟酒及饮料类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1063	720	26	A09030R	True	烟草类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1064	721	27	A09030S	True	酒类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1065	722	28	A09030U	True	衣着类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1066	723	29	A09030V	True	服装类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1067	724	30	A09030W	True	男式服装类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1068	725	31	A09030X	True	女式服装类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1069	726	32	A09030Y	True	儿童服装类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1070	727	33	A09030Z	True	衣着材料类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1071	728	34	A090310	True	鞋袜帽类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1072	729	35	A090311	True	鞋类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1073	730	36	A090312	True	袜子类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1074	731	37	A090313	True	帽子类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1075	732	38	A090314	True	衣着加工服务费类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1076	733	39	A090315	True	家庭设备用品及维修服务类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1077	734	40	A090316	True	耐用消费品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1078	735	41	A090317	True	家具类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1079	736	42	A090318	True	家庭设备类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1080	737	43	A090319	True	室内装饰品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1081	738	44	A09031A	True	床上用品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1082	739	45	A09031B	True	家庭日用杂品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1083	740	46	A09031C	True	家庭服务及加工维修服务类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1084	741	47	A09031D	True	医疗保健和个人用品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1085	742	48	A09031E	True	医疗保健类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1086	743	49	A09031F	True	医疗器具及用品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1087	744	50	A09031G	True	中药材及中成药类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1088	745	51	A09031H	True	西药类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1089	746	52	A09031I	True	保健器具及用品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1090	747	53	A09031J	True	医疗保健服务费类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1091	748	54	A09031K	True	个人用品及服务类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1092	749	55	A09031L	True	化妆美容用品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1093	750	56	A09031M	True	清洁化妆用品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1094	751	57	A09031N	True	个人饰品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1095	752	58	A09031O	True	个人服务类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1096	753	59	A09031P	True	交通和通信类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1097	754	60	A09031Q	True	交通类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1098	755	61	A09031R	True	交通工具类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1099	756	62	A09031S	True	车用燃料及零配件类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1100	757	63	A09031T	True	车辆使用及维修费类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1101	758	64	A09031U	True	市内公共交通费类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1102	759	65	A09031V	True	城市间交通费类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1103	760	66	A09031W	True	通信类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1104	761	67	A09031X	True	通信工具类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1105	762	68	A09031Y	True	通信服务类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1106	763	69	A09031Z	True	娱乐教育文化用品及服务类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1107	764	70	A090320	True	文娱用耐用消费品及服务类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1108	765	71	A090321	True	教育类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1109	766	72	A090322	True	教材及参考书类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1110	767	73	A090323	True	学杂托幼费类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1111	768	74	A090324	True	文化娱乐类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1112	769	75	A090325	True	文化娱乐用品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1113	770	76	A090326	True	书报杂志类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1114	771	77	A090327	True	文娱费类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1115	772	78	A090328	True	旅游类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1116	773	79	A090329	True	居住类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1117	774	80	A09032A	True	建房及装修材料类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1118	775	81	A09032B	True	租房类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1119	776	82	A09032C	True	自有住房类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1120	777	83	A09032D	True	水电燃料类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)
1121	778	0	A090401	True	商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1122	779	1	A090402	True	食品类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1123	780	2	A090403	True	粮食类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1124	781	3	A090404	True	油脂类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1125	782	4	A090405	True	肉禽及其制品类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1126	783	5	A090406	True	蛋类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1127	784	6	A090407	True	水产品类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1128	785	7	A090408	True	菜类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1129	786	8	A090409	True	干鲜瓜果类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1130	787	9	A09040A	True	饮料烟酒类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1131	788	10	A09040B	True	服装鞋帽类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1132	789	11	A09040C	True	纺织品类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1133	790	12	A09040D	True	家用电器及音像器材类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1134	791	13	A09040E	True	文化办公用品类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1135	792	14	A09040F	True	日用品类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1136	793	15	A09040G	True	体育娱乐用品类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1137	794	16	A09040H	True	交通、通信用品类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1138	795	17	A09040I	True	家具类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1139	796	18	A09040J	True	化妆品类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1140	797	19	A09040K	True	金银珠宝类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1141	798	20	A09040L	True	中西药品及医疗保健用品类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1142	799	21	A09040M	True	书报杂志及电子出版物类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1143	800	22	A09040N	True	燃料类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1144	801	23	A09040O	True	建筑材料及五金电料类商品零售价格指数(上年=100)	2	A0904	商品零售价格分类指数(上年=100)
1145	802	0	A090501	True	农村商品零售价格指数(上年=100)	2	A0905	农村商品零售价格指数(上年=100)
1146	803	1	A090502	True	食品类农村商品零售价格指数(上年=100)	2	A0905	农村商品零售价格指数(上年=100)
1147	804	2	A090503	True	粮食类农村商品零售价格指数(上年=100)	2	A0905	农村商品零售价格指数(上年=100)
1148	805	3	A090504	True	淀粉类农村商品零售价格指数(上年=100)	2	A0905	农村商品零售价格指数(上年=100)
1149	806	4	A090505	True	干豆类及豆制品类农村商品零售价格指数(上年=100)	2	A0905	农村商品零售价格指数(上年=100)
1150	807	5	A090506	True	油脂类农村商品零售价格指数(上年=100)	2	A0905	农村商品零售价格指数(上年=100)
1151	808	6	A090507	True	肉禽及其制品类农村商品零售价格指数(上年=100)	2	A0905	农村商品零售价格指数(上年=100)
1152	809	7	A090508	True	蛋类农村商品零售价格指数(上年=100)	2	A0905	农村商品零售价格指数(上年=100)
1153	810	8	A090509	True	水产品类农村商品零售价格指数(上年=100)	2	A0905	农村商品零售价格指数(上年=100)
1154	811	9	A09050A	True	菜类农村商品零售价格指数(上年=100)	2	A0905	农村商品零售价格指数(上年=100)
1155	812	10	A09050B	True	调味品类农村商品零售价格指数(上年=100)	2	A0905	农村商品零售价格指数(上年=100)
1156	813	11	A09050C	True	糖类农村商品零售价格指数(上年=100)	2	A0905	农村商品零售价格指数(上年=100)
1157	814	12	A09050D	True	干鲜瓜果类农村商品零售价格指数(上年=100)	2	A0905	农村商品零售价格指数(上年=100)
