	id	name	level	pid	pname	ppid	ppname
668	A090212	个人服务类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
669	A090213	交通和通信类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
670	A090214	交通类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
671	A090215	交通工具类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
672	A090216	车用燃料及零配件类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
673	A090217	车辆使用及维修费类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
674	A090218	市内公共交通费类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
675	A090219	城市间交通费类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
676	A09021A	通信类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
677	A09021B	通信工具类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
678	A09021C	通信服务类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
679	A09021D	娱乐教育文化类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
680	A09021E	文娱用耐用消费品及服务类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
681	A09021F	教育类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
682	A09021G	教材及参考书类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
683	A09021H	学杂托幼费类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
684	A09021I	文化娱乐类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
685	A09021J	文化娱乐用品类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
686	A09021K	书报杂志类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
687	A09021L	文娱费类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
688	A09021M	旅游类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
689	A09021N	居住类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
690	A09021O	建房及装修材料类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
691	A09021P	租房类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
692	A09021Q	自有住房类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
693	A09021R	水电燃料类居民消费价格指数(上年=100)	2	A0902	居民消费价格分类指数(上年=100)(-2015)	A09	价格指数
694	A090301	农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
695	A090302	食品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
696	A090303	粮食类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
697	A090304	淀粉及制品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
698	A090305	干豆类及豆制品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
699	A090306	油脂类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
700	A090307	肉禽及其制品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
701	A090308	食用畜肉及副产品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
702	A090309	禽类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
703	A09030A	加工肉禽类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
704	A09030B	蛋类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
705	A09030C	水产品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
706	A09030D	鱼类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
707	A09030E	其他水产品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
708	A09030F	菜类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
709	A09030G	调味品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
710	A09030H	糖类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
711	A09030I	茶及饮料类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
712	A09030J	茶叶类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
713	A09030K	饮料类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
714	A09030L	干鲜瓜果类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
715	A09030M	糕点饼干类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
716	A09030N	液体乳及乳制品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
717	A09030O	在外用膳食品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
718	A09030P	其他食品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
719	A09030Q	烟酒及饮料类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
720	A09030R	烟草类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
721	A09030S	酒类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
722	A09030U	衣着类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
723	A09030V	服装类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
724	A09030W	男式服装类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
725	A09030X	女式服装类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
726	A09030Y	儿童服装类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
727	A09030Z	衣着材料类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
728	A090310	鞋袜帽类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
729	A090311	鞋类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
730	A090312	袜子类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
731	A090313	帽子类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
732	A090314	衣着加工服务费类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
733	A090315	家庭设备用品及维修服务类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
734	A090316	耐用消费品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
735	A090317	家具类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
736	A090318	家庭设备类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
737	A090319	室内装饰品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
738	A09031A	床上用品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
739	A09031B	家庭日用杂品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
740	A09031C	家庭服务及加工维修服务类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
741	A09031D	医疗保健和个人用品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
742	A09031E	医疗保健类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
743	A09031F	医疗器具及用品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
744	A09031G	中药材及中成药类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
745	A09031H	西药类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
746	A09031I	保健器具及用品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
747	A09031J	医疗保健服务费类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
748	A09031K	个人用品及服务类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
749	A09031L	化妆美容用品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
750	A09031M	清洁化妆用品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
751	A09031N	个人饰品类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
752	A09031O	个人服务类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
753	A09031P	交通和通信类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
754	A09031Q	交通类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
755	A09031R	交通工具类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
756	A09031S	车用燃料及零配件类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
757	A09031T	车辆使用及维修费类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
758	A09031U	市内公共交通费类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
759	A09031V	城市间交通费类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
760	A09031W	通信类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
761	A09031X	通信工具类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
762	A09031Y	通信服务类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
763	A09031Z	娱乐教育文化用品及服务类农村居民消费价格指数(上年=100)	2	A0903	农村居民消费价格分类指数(上年=100)	A09	价格指数
