code	cname	dotcount	exp	ifshowcode	memo	name	nodesort	sortcode	tag	unit
A040A05	电力、燃气及水的生产和供应业城镇单位就业人员平均工资	0	"平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数

"	False	1995-2008年的城镇单位就业人员平均工资即为原来的城镇单位就业人员平均劳动报酬。	电力、燃气及水的生产和供应业城镇单位就业人员平均工资	1	342		元
A040A06	建筑业城镇单位就业人员平均工资	0	"平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数

"	False	1995-2008年的城镇单位就业人员平均工资即为原来的城镇单位就业人员平均劳动报酬。	建筑业城镇单位就业人员平均工资	1	343		元
A040A07	交通运输、仓储和邮政业城镇单位就业人员平均工资	0	"平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数

"	False	1995-2008年的城镇单位就业人员平均工资即为原来的城镇单位就业人员平均劳动报酬。	交通运输、仓储和邮政业城镇单位就业人员平均工资	1	344		元
A040A08	信息传输、计算机服务和软件业城镇单位就业人员平均工资	0	"平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数

"	False	1995-2008年的城镇单位就业人员平均工资即为原来的城镇单位就业人员平均劳动报酬。	信息传输、计算机服务和软件业城镇单位就业人员平均工资	1	345		元
A040A09	批发和零售业城镇单位就业人员平均工资	0	"平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数

"	False	1995-2008年的城镇单位就业人员平均工资即为原来的城镇单位就业人员平均劳动报酬。	批发和零售业城镇单位就业人员平均工资	1	346		元
A040A0A	住宿和餐饮业城镇单位就业人员平均工资	0	"平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数

"	False	1995-2008年的城镇单位就业人员平均工资即为原来的城镇单位就业人员平均劳动报酬。	住宿和餐饮业城镇单位就业人员平均工资	1	347		元
A040A0B	金融业城镇单位就业人员平均工资	0	"平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数

"	False	1995-2008年的城镇单位就业人员平均工资即为原来的城镇单位就业人员平均劳动报酬。	金融业城镇单位就业人员平均工资	1	348		元
A040A0C	房地产业城镇单位就业人员平均工资	0	"平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数

"	False	1995-2008年的城镇单位就业人员平均工资即为原来的城镇单位就业人员平均劳动报酬。	房地产业城镇单位就业人员平均工资	1	349		元
A040A0D	租赁和商务服务业城镇单位就业人员平均工资	0	"平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数

"	False	1995-2008年的城镇单位就业人员平均工资即为原来的城镇单位就业人员平均劳动报酬。	租赁和商务服务业城镇单位就业人员平均工资	1	350		元
A040A0E	科学研究、技术服务和地质勘查业城镇单位就业人员平均工资	0	"平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数

"	False	1995-2008年的城镇单位就业人员平均工资即为原来的城镇单位就业人员平均劳动报酬。	科学研究、技术服务和地质勘查业城镇单位就业人员平均工资	1	351		元
A040A0F	水利、环境和公共设施管理业城镇单位就业人员平均工资	0	"平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数

"	False	1995-2008年的城镇单位就业人员平均工资即为原来的城镇单位就业人员平均劳动报酬。	水利、环境和公共设施管理业城镇单位就业人员平均工资	1	352		元
A040A0G	居民服务和其他服务业城镇单位就业人员平均工资	0	"平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数

"	False	1995-2008年的城镇单位就业人员平均工资即为原来的城镇单位就业人员平均劳动报酬。	居民服务和其他服务业城镇单位就业人员平均工资	1	353		元
A040A0H	教育城镇单位就业人员平均工资	0	"平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数

"	False	1995-2008年的城镇单位就业人员平均工资即为原来的城镇单位就业人员平均劳动报酬。	教育城镇单位就业人员平均工资	1	354		元
A040A0I	卫生、社会保障和社会福利业城镇单位就业人员平均工资	0	"平均工资指单位就业人员在一定时期内平均每人所得的货币工资额。它表明一定时期职工工资收入的高低程度，是反映就业人员工资水平的主要指标。计算公式为:平均工资=报告期实际支付的全部就业人员工资总额/报告期全部就业人员平均人数

"	False	1995-2008年的城镇单位就业人员平均工资即为原来的城镇单位就业人员平均劳动报酬。	卫生、社会保障和社会福利业城镇单位就业人员平均工资	1	355		元
