WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	Estimates Start After
123	GGR_NGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	31.365	31.826	31.557	33.48	33.144	34.407	32.724	32.209	33.418	33.604	33.77	33.812	34.227	34.397	33.095	32.252	32.831	32.896	32.785	32.131	31.368	31.849	32.171	32.466	32.385	32.291	32.229	32.176	32.125	32.124	
123	GGX_NGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	33.114	32.494	31.419	34.031	32.62	32.691	32.395	32.415	33.569	32.913	31.879	31.177	30.863	32.41	34.321	32.72	32.62	32.665	32.666	32.01	31.384	31.329	30.98	31.291	31.771	32.07	32.046	31.947	31.883	31.872	
123	GGXCNL_NGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.749	-0.668	0.138	-0.551	0.524	1.716	0.329	-0.205	-0.151	0.691	1.891	2.635	3.364	1.987	-1.226	-0.468	0.211	0.231	0.119	0.122	-0.016	0.52	1.191	1.175	0.614	0.221	0.184	0.229	0.243	0.252	
123	GGSB_NPGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	General government structural balance		Percent of potential GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.336	-1.058	-0.631	-0.425	-0.721	-0.821	-0.452	-0.556	0.143	0.299	0.671	-0.617	-1.882	-1.897	-1.655	-1.581	-1.504	-1.253	-1.018	-0.56	-0.234	-0.261	-0.682	-0.984	n/a	n/a	n/a	n/a	
123	GGXONLB_NGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP																																																
123	GGXWDN_NGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP																																																
123	GGXWDG_NGDP	Other advanced economies (Advanced economies excluding G7 and euro area)	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	35.11	33.767	34.224	35.126	35.042	34.031	33.251	31.349	32.817	35.585	35.75	36.214	37.512	38.551	39.732	40.829	41.249	41.107	41.107	41.283	41.749	41.981	42.039	41.961	41.783	
123	BCA	Other advanced economies (Advanced economies excluding G7 and euro area)	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		n/a	n/a	n/a	n/a	3.661	5.826	9.134	19.862	20.596	8.882	5.15	13.02	16.89	29.668	17.097	6.634	11.805	29.289	75.032	77.688	84.114	95.595	101.392	147.004	162.675	168.058	197.831	185.897	161.142	202.477	281.197	264.624	274.075	342.107	357.201	359.834	343.073	328.507	359.21	349.552	326.421	331.993	335.134	338.168	339.219	
123	BCA_NGDPD	Other advanced economies (Advanced economies excluding G7 and euro area)	Current account balance		Percent of GDP			n/a	n/a	n/a	n/a	0.458	0.733	0.94	1.656	1.454	0.576	0.29	0.688	0.837	1.468	0.8	0.251	0.419	1.075	3.069	2.965	3.115	3.674	3.568	4.48	4.332	4.053	4.4	3.608	2.96	4.052	4.875	4.007	4.119	4.972	5.096	5.587	5.221	4.653	4.85	4.817	4.41	4.287	4.124	3.963	3.783	
123	BM	Other advanced economies (Advanced economies excluding G7 and euro area)	Imports of goods and services		U.S. dollars	Billions		n/a	n/a	n/a	n/a	245.39	246.179	287.697	353.738	420.8	463	524.827	546.135	576.06	599.335	692.584	856.769	903.891	910.326	824.726	1,060.63	1,254.82	1,157.73	1,221.06	1,403.05	1,720.86	1,952.69	2,225.48	2,569.34	2,968.51	2,404.52	2,962.22	3,570.98	3,679.92	3,755.97	3,729.30	3,299.15	3,234.46	3,556.17	3,829.74	3,759.73	3,863.20	4,026.61	4,201.82	4,397.86	4,620.55	
123	BX	Other advanced economies (Advanced economies excluding G7 and euro area)	Exports of goods and services		U.S. dollars	Billions		n/a	n/a	n/a	n/a	255.508	256.756	304.838	381.52	449.296	481.428	546.587	576.212	613.3	644.87	734.551	902.722	952.278	967.344	913.556	1,155.22	1,357.46	1,270.59	1,347.50	1,555.52	1,905.86	2,152.34	2,448.07	2,822.10	3,229.68	2,672.27	3,289.60	3,917.52	4,019.64	4,166.71	4,149.26	3,711.28	3,638.20	3,969.75	4,263.80	4,181.53	4,256.92	4,428.65	4,617.18	4,823.93	5,057.49	
123	BF	Other advanced economies (Advanced economies excluding G7 and euro area)	Financial account balance		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	25.292	2.541	-4.949	9.71	20.688	21.197	13.295	2.077	23.94	6.929	67.979	104.473	72.731	100.821	101.333	143.468	185.211	210.91	200.031	118.655	47.747	145.044	282.561	286.006	253.392	376.108	343.083	290.957	332.146	306.728	324.69	338.18	325.903	325.602	329.705	333.208	334.613	
123	BFD	Other advanced economies (Advanced economies excluding G7 and euro area)	Direct investment, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	14.657	17.33	9.588	0.689	7.531	3.349	5.332	-7.789	17.378	13.94	6.847	-46.161	-3.133	-8.352	-6.476	8.909	6.289	57.939	17.587	9.389	16.092	21.984	93.244	-6.205	-33.686	30.815	-6.291	-101.165	-71.916	-73.767	-71.199	-55.327	-47.587	-44.118	-46.57	-47.478	-48.695	
123	BFP	Other advanced economies (Advanced economies excluding G7 and euro area)	Portfolio investment, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-4.691	-11.729	-8.91	-17.831	-26.051	22.483	-11.777	2.168	23.681	3.027	35.624	30.745	138.321	116.713	66.344	127.748	66.601	183.972	177.233	178.462	-109.527	-57.659	47.221	150.013	139.586	181.487	335.517	263.994	179.256	361.09	314.207	273.662	277.769	272.165	271.899	278.58	
123	BFF	Other advanced economies (Advanced economies excluding G7 and euro area)	Financial derivatives, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.183	-1.566	-0.856	-11.77	17.565	-15.222	31.131	-28.83	-33.502	-23.543	-12.896	4.106	-4.216	27.611	9.027	9.224	8.463	9.572	8.226	3.558	
123	BFO	Other advanced economies (Advanced economies excluding G7 and euro area)	Other investment, net		U.S. dollars	Billions		-18.307	-25.782	-25.599	-12.446	-9.953	-10.887	-15.607	-7.72	4.679	-17.341	-15.975	16.766	11.583	19.473	-29.754	-1.104	-10.247	-43.174	20.3	19.466	2.156	-50.344	-70.527	-19.779	-23.238	35.941	-73.453	-82.497	-178.961	-117.04	-17.094	88.843	-109.992	136.692	84.687	-105.462	-14.413	-7.722	-44.394	41.739	68.273	55.106	60.246	64.46	61.87	
123	BFRA	Other advanced economies (Advanced economies excluding G7 and euro area)	Change in reserves		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	11.799	6.144	14.234	5.923	19.618	25.987	16.702	21.902	22.243	17.416	27.074	77.3	45.306	30.811	65.872	86.236	85.996	52.612	73.533	15.351	44.975	332.371	279.263	125.144	274.716	101.262	106.293	175.934	150.247	213.107	51.569	27.596	22.331	28.381	34.292	36.1	39.3	
123	D	Other advanced economies (Advanced economies excluding G7 and euro area)	External debt, total		U.S. dollars	Billions																																															
123	D_NGDPD	Other advanced economies (Advanced economies excluding G7 and euro area)	External debt, total		Percent of GDP																																																
123	D_BX	Other advanced economies (Advanced economies excluding G7 and euro area)	External debt, total		Percent of exports of goods and services																																																
123	DS	Other advanced economies (Advanced economies excluding G7 and euro area)	External debt, total debt service		U.S. dollars	Billions																																															
123	DS_NGDPD	Other advanced economies (Advanced economies excluding G7 and euro area)	External debt, total debt service		Percent of GDP																																																
123	DS_BX	Other advanced economies (Advanced economies excluding G7 and euro area)	External debt, total debt service		Percent of exports of goods and services																																																
123	DSI	Other advanced economies (Advanced economies excluding G7 and euro area)	External debt, total debt service, interest		U.S. dollars	Billions																																															
123	DSI_NGDPD	Other advanced economies (Advanced economies excluding G7 and euro area)	External debt, total debt service, interest		Percent of GDP																																																
123	DSI_BX	Other advanced economies (Advanced economies excluding G7 and euro area)	External debt, total debt service, interest		Percent of exports of goods and services																																																
123	DSP	Other advanced economies (Advanced economies excluding G7 and euro area)	External debt, total debt service, amortization		U.S. dollars	Billions																																															
123	DSP_NGDPD	Other advanced economies (Advanced economies excluding G7 and euro area)	External debt, total debt service, amortization		Percent of GDP																																																
123	DSP_BX	Other advanced economies (Advanced economies excluding G7 and euro area)	External debt, total debt service, amortization		Percent of exports of goods and services																																																
123	PALLFNFW	Other advanced economies (Advanced economies excluding G7 and euro area)	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																																
123	PNFUELW	Other advanced economies (Advanced economies excluding G7 and euro area)	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																																
123	PINDUW	Other advanced economies (Advanced economies excluding G7 and euro area)	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																																
123	POILAPSP	Other advanced economies (Advanced economies excluding G7 and euro area)	Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	U.S. dollars	Units																																															
