i	dbcode	exp	id	isParent	name	open	pid	wd
3	fsnd	土地购置费指房地产开发企业通过各种方式取得土地使用权而支付的费用。土地购置费包括：（1）通过划拨方式取得的土地使用权所支付的土地补偿费、附着物和青苗补偿费、安置补偿费及土地征收管理费等；（2）通过出让方式取得土地使用权所支付的出让金；（3）通过“招、拍、挂”方式取得土地使用权所支付的资金。以划拨和“招拍挂”方式取得土地所支付的资金在房地产项目竣工后计入新增固定资产，以出让方式取得土地所有权所支付的出让金不计入新增固定资产。土地购置费按当期实际发生额计入投资。土地购置费为分期付款的，应分期计入房地产开发投资。	A051E04	True	房地产开发企业土地购置费用	False	A051E	zb
0	fsnd	计划总投资指在建的建设工程按照总体设计(或按设计概算或预算)规定的内容全部建成计划需要的总投资。	A051F01	True	房地产开发企业计划总投资	False	A051F	zb
1	fsnd	自开始建设累计完成投资指房地产开发企业在建的房屋建设工程或正在开发的土地开发工程从开始建设到本期止累计完成的全部投资。其计算范围原则上应与“计划总投资”指标包括的工程内容相一致。报告期以前已建成投产或停、缓建工程完成的投资以及拆除、报废工程的投资，仍应包括在内。但转出的“在建工程”累计投资应予以扣除，转入的“在建工程”以前年度完成的投资应当包括。	A051F02	True	房地产开发企业自开始建设至本年底累计完成投资	False	A051F	zb
2	fsnd	房地产开发投资指各种登记注册类型的房地产开发法人单位统一开发的包括统代建、拆迁还建的住宅、厂房、仓库、饭店、宾馆、度假村、写字楼、办公楼等房屋建筑物，配套的服务设施，土地开发工程(如道路、给水、排水、供电、供热、通讯、平整场地等基础设施工程)和土地购置的投资；不包括单纯的土地开发和交易活动。	A051F03	True	房地产开发企业本年完成投资额	False	A051F	zb
3	fsnd	建筑工程指各种房屋、建筑物的建造工程，又称建筑工作量。这部分投资额必须兴工动料，通过施工活动才能实现。安装工程指各种设备、装置的安装工程，又称安装工作量。	A051F04	True	房地产开发企业建筑安装工程本年完成投资额	False	A051F	zb
4	fsnd	设备工器具购置指报告期内购置或自制的，达到固定资产标准的设备、工具、器具的价值。	A051F05	True	房地产开发企业设备工器具购置本年完成投资额	False	A051F	zb
5	fsnd	其他费用指在固定资产建造和购置过程中发生的，除建筑安装工程和设备、工器具购置投资完成额以外的费用，不指经营中财务上的其他费用。包括土地出让金、大市政费、四源费(煤、热、自来水、污水)、不可预见费、旧房屋购置，基本畜禽支出，林木支出，退耕退牧还林还草、土壤改良、城市绿化，办公生活用家具、器具购置，建设单位管理费，土地征用、购置及迁移补偿费，政府收费，勘察设计费，研究实验费，可行性研究费，临时设施费，施工机械转移费，设备检验费，负荷联合试车费，土地占用、使用费，建设期应付利息，包干结余，企业债券发行费，合同公证费及工程质量监测费，国外借款手续费及承诺费，汇兑损益，调整器材调拨价格折价，坏账损失，固定资产亏损及损失等。	A051F06	True	房地产开发企业其他费用本年完成投资额	False	A051F	zb
0	fsnd	房地产开发投资指各种登记注册类型的房地产开发法人单位统一开发的包括统代建、拆迁还建的住宅、厂房、仓库、饭店、宾馆、度假村、写字楼、办公楼等房屋建筑物，配套的服务设施，土地开发工程(如道路、给水、排水、供电、供热、通讯、平整场地等基础设施工程)和土地购置的投资；不包括单纯的土地开发和交易活动。	A051G01	True	房地产开发投资额	False	A051G	zb
1	fsnd	住宅指专供居住的房屋，包括别墅、公寓、职工家属宿舍和集体宿舍(包括职工单身宿舍和学生宿舍)等。但不包括住宅楼中作为人防用、不住人的地下室等。住宅按照用途可以划分为经济适用住房和别墅、高档公寓等。按照户型结构可以划分为90平方米以下住房，144平方米以上住房等。	A051G02	True	房地产开发住宅投资额	False	A051G	zb
2	fsnd	别墅、高档公寓指建筑造价和销售价格明显高于一般商品住宅的商品住宅。别墅一般指地处郊区，独立成栋的商品住宅；高档公寓一般指地处市内高档社区，高层或多层的商品住宅。别墅、高档公寓的确定标准：一是经有房地产投资计划审批权的主管部门审批建设的别墅、高档公寓开发项目；二是销售价格高于当地同等地段商品住宅平均销售价格一倍以上的别墅、公寓开发项目。该指标可以分析房地产投资结构，反映高收入家庭商品住宅的供求平衡情况。	A051G03	True	房地产开发别墅、高档公寓投资额	False	A051G	zb
3	fsnd	办公楼指企业、事业、机关、团体、学校、医院等单位使用的各类办公用房(又称写字楼)。	A051G04	True	房地产开发办公楼投资额	False	A051G	zb
4	fsnd	商业营业用房指商业、粮食、供销、饮食服务业等部门对外营业的用房，如度假村、饭店、商店、门市部、粮店、书店、供销店、饮食店、菜店、加油站、日杂等房屋。	A051G05	True	房地产开发商业营业用房投资额	False	A051G	zb
5	fsnd	其他：凡不属于上述各项用途的房屋建筑物，如中小学教学用房、托儿所、幼儿园、图书馆、体育馆等。	A051G06	True	房地产开发其他投资额	False	A051G	zb
0	fsnd	本年实际到位资金小计指房地产开发企业实际拨入的，用于房地产开发的各种货币资金。包括国内贷款、利用外资、自筹资金和其他资金。	A051H01	True	房地产开发企业本年实际到位资金	False	A051H	zb
1	fsnd	国内贷款指报告期内向银行及非银行金融机构借入的各种国内借款，包括银行利用自有资金及吸收存款发放的贷款、上级主管部门拨入的国内贷款、国家专项贷款(包括煤代油贷款、劳改煤矿专项贷款等)，地方财政专项资金安排的贷款、国内储备贷款、周转贷款等。	A051H02	True	房地产开发企业国内贷款	False	A051H	zb
2	fsnd	利用外资指报告期内收到的境外(包括外国及港澳台地区)资金(包括设备、材料、技术在内)。包括对外借款(外国政府贷款、国际金融组织贷款、出口信贷、外国银行商业贷款、对外发行债券和股票)、外商直接投资、外商其他投资(包括补偿贸易、加工装配由外商提供的设备价款、国际租赁，外商投资收益的再投资资金)。不包括我国自有外汇资金(国家外汇、地方外汇、留成外汇、调剂外汇和中国境内银行自有资金发放的外汇贷款等)。各类外资按报告期的外汇牌价(中间价)折成人民币计算。	A051H03	True	房地产开发企业利用外资	False	A051H	zb
3	fsnd	外商直接投资指外国投资者在我国境内通过设立外商投资企业、合伙企业、与中方投资者共同进行石油资源的合作勘探开发以及设立外国公司分支机构等方式进行投资。外国投资者可以用现金、实物、无形资产、股权等投资，还可以用从外商投资企业获得的利润进行再投资。	A051H04	True	房地产开发企业外商直接投资	False	A051H	zb
4	fsnd	自筹资金指各地区、各部门及企事业单位筹集用于房地产开发与经营的预算外资金。	A051H05	True	房地产开发企业自筹资金	False	A051H	zb
5	fsnd	其他资金来源指在报告期收到的除以上各种资金之外其他用于房地产开发与经营的资金。包括国家预算内资金、债券、社会集资、个人资金、无偿捐赠的资金及用征地迁移补偿费、移民费等进行房地产开发的资金。	A051H06	True	房地产开发企业其他资金来源	False	A051H	zb
6	fsnd		A051H07	True	房地产开发企业定金及预收款	False	A051H	zb
